timestamp,signal,shares,price,capital,position,pnl,cumulative_pnl,profit,label,forecast
2019-01-02 00:49:00,buy,87218.0,1.14689,0.4031099999847356,87218.0,0.0,43.85512999998173,0.0,1.14687,1.14688672825223
2019-01-02 00:51:00,hold,87218.0,1.14694,0.4031099999847356,87218.0,0.0,43.85512999998173,0.0,1.14689,1.1469366903610543
2019-01-02 00:53:00,sell,87218.0,1.14701,100038.32128999999,87218.0,8.46616000001086,52.32128999999259,8.46616000001086,1.14694,1.147006637313408
2019-01-02 00:54:00,buy,87208.0,1.14709,0.8965699999971548,87208.0,0.0,52.32128999999259,0.0,1.14701,1.1470865766875267
2019-01-02 00:55:00,sell,87208.0,1.147,100026.47257,87208.0,-9.8487199999945,42.472569999998086,-9.8487199999945,1.14709,1.146996644891643
2019-01-02 00:57:00,buy,87167.0,1.1475,0.34007000000565313,87167.0,0.0,42.472569999998086,0.0,1.147,1.1474962659798853
2019-01-02 00:59:00,sell,87167.0,1.14781,100049.49434,87167.0,25.021770000006654,67.49434000000474,25.021770000006654,1.1475,1.1478060310545957
2019-01-02 01:00:00,buy,87146.0,1.14804,0.40050000000337604,87146.0,0.0,67.49434000000474,0.0,1.14781,1.148035856755187
2019-01-02 01:03:00,sell,87146.0,1.14822,100061.18062,87146.0,13.68627999999444,81.18061999999918,13.68627999999444,1.14804,1.1482157203469543
2019-01-02 01:04:00,buy,87137.0,1.14829,0.6348900000011781,87137.0,0.0,81.18061999999918,0.0,1.14822,1.1482856672993083
2019-01-02 01:05:00,sell,87137.0,1.14828,100056.30924999999,87137.0,-2.871370000008028,78.30924999999115,-2.871370000008028,1.14829,1.1482756748775433
2019-01-02 01:06:00,buy,87122.0,1.14843,0.790789999984554,87122.0,0.0,78.30924999999115,0.0,1.14828,1.1484255612040162
2019-01-02 01:07:00,sell,87122.0,1.14837,100047.08192999997,87122.0,-7.227320000019972,71.08192999997118,-7.227320000019972,1.14843,1.148365606673427
2019-01-02 01:08:00,buy,87106.0,1.14854,0.3566899999859743,87106.0,0.0,71.08192999997118,0.0,1.14837,1.1485354778434291
2019-01-02 01:11:00,sell,87106.0,1.14917,100097.95870999999,87106.0,52.87678000002052,123.9587099999917,52.87678000002052,1.14854,1.1491650004146146
2019-01-02 01:12:00,buy,87098.0,1.14923,0.32416999999259133,87098.0,0.0,123.9587099999917,0.0,1.14917,1.1492249549452036
2019-01-02 01:13:00,sell,87098.0,1.14921,100092.21674999999,87098.0,-3.7419599999993807,120.21674999999232,-3.7419599999993807,1.14923,1.149204970101674
2019-01-02 01:15:00,buy,87112.0,1.14898,0.2709900000045309,87112.0,0.0,120.21674999999232,0.0,1.14921,1.1489751444010823
2019-01-02 01:16:00,sell,87112.0,1.14897,100087.34563000001,87112.0,-2.8711199999816017,117.34563000001071,-2.8711199999816017,1.14898,1.1489651519793176
2019-01-02 01:17:00,buy,87100.0,1.14908,0.477630000008503,87100.0,0.0,117.34563000001071,0.0,1.14897,1.149075068618731
2019-01-02 01:21:00,sell,87100.0,1.14942,100112.95963000001,87100.0,27.614000000001397,144.9596300000121,27.614000000001397,1.14908,1.1494148109587359
2019-01-02 01:23:00,buy,87112.0,1.14921,0.9781100000109291,87112.0,0.0,144.9596300000121,0.0,1.14942,1.149204970101674
2019-01-02 01:24:00,sell,87112.0,1.14915,100103.73291,87112.0,-7.226720000006026,137.7329100000061,-7.226720000006026,1.14921,1.1491450155710847
2019-01-02 01:25:00,buy,87102.0,1.14924,0.6304300000047078,87102.0,0.0,137.7329100000061,0.0,1.14915,1.1492349473669685
2019-01-02 01:26:00,sell,87102.0,1.1491,100087.53863000001,87102.0,-14.19427999999607,123.53863000001002,-14.19427999999607,1.14924,1.1490950534622606
2019-01-02 01:27:00,buy,87060.0,1.14961,0.49203000000852626,87060.0,0.0,123.53863000001002,0.0,1.1491,1.1496046669722677
2019-01-02 01:28:00,sell,87060.0,1.14947,100071.35023000001,87060.0,-14.188399999999092,109.35023000001092,-14.188399999999092,1.14961,1.1494647730675598
2019-01-02 01:34:00,buy,87072.0,1.14926,0.9835100000200327,87072.0,0.0,109.35023000001092,0.0,1.14947,1.1492549322104981
2019-01-02 01:35:00,sell,87072.0,1.14918,100060.38447000003,87072.0,-8.965759999977308,100.38447000003362,-8.965759999977308,1.14926,1.1491749928363795
2019-01-02 01:36:00,hold,0.0,1.14918,100060.38447000003,0.0,0.0,100.38447000003362,0.0,1.14918,1.1491749928363795
2019-01-02 01:42:00,buy,87092.0,1.14887,0.9984300000214716,87092.0,0.0,100.38447000003362,0.0,1.14918,1.1488652277616693
2019-01-02 01:43:00,sell,87092.0,1.14882,100052.02987000001,87092.0,-6.354600000020582,94.02987000001303,-6.354600000020582,1.14887,1.148815265652845
2019-01-02 01:44:00,buy,87070.0,1.14907,0.5049700000090525,87070.0,0.0,94.02987000001303,0.0,1.14882,1.149065076196966
2019-01-02 01:46:00,sell,87070.0,1.14904,100045.41777000001,87070.0,-4.612099999998463,89.41777000001457,-4.612099999998463,1.14907,1.1490350989316716
2019-01-02 01:50:00,buy,87079.0,1.14887,0.9670400000031805,87079.0,0.0,89.41777000001457,0.0,1.14904,1.1488652277616693
2019-01-02 01:52:00,sell,87079.0,1.14872,100028.35592,87079.0,-15.061850000012782,74.35592000000179,-15.061850000012782,1.14887,1.1487153414351965
2019-01-02 01:54:00,buy,87103.0,1.14836,0.7548399999941466,87103.0,0.0,74.35592000000179,0.0,1.14872,1.1483556142516622
2019-01-02 01:56:00,sell,87103.0,1.14826,100015.64562,87103.0,-10.7103000000061,63.64561999999569,-10.7103000000061,1.14836,1.1482556900340137
2019-01-02 01:57:00,buy,87096.0,1.14831,0.43786000000545755,87096.0,0.0,63.64561999999569,0.0,1.14826,1.1483056521428379
2019-01-02 02:00:00,sell,87096.0,1.1485,100028.19386000001,87096.0,14.548240000018268,78.19386000001396,14.548240000018268,1.14831,1.14849550815637
2019-01-02 02:03:00,buy,87092.0,1.14851,0.16094000001612585,87092.0,0.0,78.19386000001396,0.0,1.1485,1.1485055005781346
2019-01-02 02:07:00,sell,87092.0,1.14896,100063.38526000001,87092.0,37.191399999996065,115.38526000001002,37.191399999996065,1.14851,1.1489551595575527
2019-01-02 02:08:00,buy,87084.0,1.14901,0.9984200000035344,87084.0,0.0,115.38526000001002,0.0,1.14896,1.149005121666377
2019-01-02 02:09:00,sell,87084.0,1.14899,100057.64358,87084.0,-3.741680000006454,111.64358000000357,-3.741680000006454,1.14901,1.1489851368228472
2019-01-02 02:13:00,buy,87095.0,1.14881,0.03662999998778105,87095.0,0.0,111.64358000000357,0.0,1.14899,1.1488052732310803
2019-01-02 02:14:00,sell,87095.0,1.14874,100047.54693,87095.0,-8.096650000006775,103.54692999999679,-8.096650000006775,1.14881,1.1487353262787263
2019-01-02 02:16:00,buy,87104.0,1.14857,0.5056499999918742,87104.0,0.0,103.54692999999679,0.0,1.14874,1.1485654551087239
2019-01-02 02:18:00,sell,87104.0,1.14847,100034.83653,87104.0,-10.710399999996298,92.8365300000005,-10.710399999996298,1.14857,1.1484655308910754
2019-01-02 02:19:00,buy,87088.0,1.14864,0.07620999998471234,87088.0,0.0,92.8365300000005,0.0,1.14847,1.1486354020610778
2019-01-02 02:21:00,sell,87088.0,1.1487,100036.06180999998,87088.0,3.2252799999841955,96.06180999998469,3.2252799999841955,1.14864,1.1486953565916669
2019-01-02 02:23:00,buy,87077.0,1.1488,0.004209999984595925,87077.0,0.0,96.06180999998469,0.0,1.1487,1.1487952808093154
2019-01-02 02:24:00,sell,87077.0,1.14866,100019.87102999998,87077.0,-14.190780000004452,81.87102999998024,-14.190780000004452,1.1488,1.1486553869046074
2019-01-02 02:26:00,buy,87070.0,1.1487,0.5620299999718554,87070.0,0.0,81.87102999998024,0.0,1.14866,1.1486953565916669
2019-01-02 02:27:00,sell,87070.0,1.14837,99987.13792999997,87070.0,-30.7331000000122,51.13792999996804,-30.7331000000122,1.1487,1.148365606673427
2019-01-02 02:28:00,buy,87065.0,1.14839,0.5625799999688752,87065.0,0.0,51.13792999996804,0.0,1.14837,1.1483855915169567
2019-01-02 02:29:00,sell,87065.0,1.14832,99977.04337999997,87065.0,-8.094549999994342,43.043379999973695,-8.094549999994342,1.14839,1.1483156445646028
2019-01-02 02:31:00,buy,87081.0,1.14806,0.8305199999595061,87081.0,0.0,43.043379999973695,0.0,1.14832,1.1480558415987168
2019-01-02 02:33:00,sell,87081.0,1.14789,99958.23960999996,87081.0,-16.803770000013174,26.23960999996052,-16.803770000013174,1.14806,1.1478859704287145
2019-01-02 02:34:00,buy,87066.0,1.14804,0.9889699999621371,87066.0,0.0,26.23960999996052,0.0,1.14789,1.148035856755187
2019-01-02 02:35:00,sell,87066.0,1.14797,99948.14498999996,87066.0,-8.094620000003488,18.144989999957033,-8.094620000003488,1.14804,1.147965909802833
2019-01-02 02:36:00,buy,87060.0,1.14801,0.3943899999576388,87060.0,0.0,18.144989999957033,0.0,1.14797,1.1480058794898924
2019-01-02 02:40:00,sell,87060.0,1.14844,99981.58078999995,87060.0,35.435799999992014,53.58078999994905,35.435799999992014,1.14801,1.1484355536257809
2019-01-02 02:44:00,buy,87092.0,1.14797,0.577549999958137,87092.0,0.0,53.58078999994905,0.0,1.14844,1.147965909802833
2019-01-02 02:46:00,sell,87092.0,1.148,99980.19354999995,87092.0,0.6127600000036182,54.193549999952666,0.6127600000036182,1.14797,1.1479958870681275
2019-01-02 02:50:00,buy,87097.0,1.14789,0.4182199999486329,87097.0,0.0,54.193549999952666,0.0,1.148,1.1478859704287145
2019-01-02 02:51:00,sell,87097.0,1.14788,99975.32257999995,87097.0,-2.870970000003581,51.322579999949085,-2.870970000003581,1.14789,1.1478759780069496
2019-01-02 02:52:00,buy,87074.0,1.14814,0.18021999995107763,87074.0,0.0,51.322579999949085,0.0,1.14788,1.1481357809728354
2019-01-02 02:53:00,sell,87074.0,1.14807,99965.22739999995,87074.0,-8.095180000003893,43.22739999994519,-8.095180000003893,1.14814,1.1480658340204815
2019-01-02 02:56:00,buy,87104.0,1.14762,0.934919999941485,87104.0,0.0,43.22739999994519,0.0,1.14807,1.1476161750410636
2019-01-02 02:57:00,sell,87104.0,1.14754,99954.25907999995,87104.0,-8.968319999999949,34.25907999994524,-8.968319999999949,1.14762,1.1475362356669447
2019-01-02 02:59:00,buy,87092.0,1.14766,0.2543599999480648,87092.0,0.0,34.25907999994524,0.0,1.14754,1.1476561447281228
2019-01-02 03:01:00,sell,87092.0,1.14762,99946.77539999995,87092.0,-5.483679999990272,28.77539999995497,-5.483679999990272,1.14766,1.1476161750410636
2019-01-02 03:04:00,buy,87130.0,1.14707,0.5662999999476597,87130.0,0.0,28.77539999995497,0.0,1.14762,1.147066591843997
2019-01-02 03:06:00,sell,87130.0,1.14672,99912.27989999995,87130.0,-32.49550000000454,-3.7201000000495696,-32.49550000000454,1.14707,1.1467168570822275
2019-01-02 03:07:00,buy,87126.0,1.14673,0.28191999995033257,87126.0,0.0,-3.7201000000495696,0.0,1.14672,1.1467268495039924
2019-01-02 03:08:00,sell,87126.0,1.14659,99896.08225999995,87126.0,-14.1976399999985,-17.91774000004807,-14.1976399999985,1.14673,1.1465869555992845
2019-01-02 03:11:00,buy,87142.0,1.14633,0.5933999999397201,87142.0,0.0,-17.91774000004807,0.0,1.14659,1.1463271526333987
2019-01-02 03:12:00,sell,87142.0,1.14618,99879.01095999994,87142.0,-15.071300000010524,-32.989040000058594,-15.071300000010524,1.14633,1.1461772663069258
2019-01-02 03:13:00,buy,87127.0,1.14633,0.7170499999338062,87127.0,0.0,-32.989040000058594,0.0,1.14618,1.1463271526333987
2019-01-02 03:14:00,sell,87127.0,1.14622,99865.42698999993,87127.0,-11.583970000006957,-44.57301000006555,-11.583970000006957,1.14633,1.1462172359939853
2019-01-02 03:20:00,buy,87191.0,1.14534,0.08704999992914964,87191.0,0.0,-44.57301000006555,0.0,1.14622,1.145337902878679
2019-01-02 03:23:00,sell,87191.0,1.14531,99858.81125999993,87191.0,-4.615730000004987,-49.18874000007054,-4.615730000004987,1.14534,1.1453079256133845
2019-01-02 03:25:00,buy,87187.0,1.14531,0.6682899999286747,87187.0,0.0,-49.18874000007054,0.0,1.14531,1.1453079256133845
2019-01-02 03:27:00,sell,87187.0,1.1454,99862.65808999992,87187.0,5.846829999994952,-43.341910000075586,5.846829999994952,1.14531,1.145397857409268
2019-01-02 03:28:00,buy,87178.0,1.14547,0.8744299999234499,87178.0,0.0,-43.341910000075586,0.0,1.1454,1.145467804361622
2019-01-02 03:29:00,sell,87178.0,1.14532,99845.58138999992,87178.0,-15.076700000005076,-58.41861000008066,-15.076700000005076,1.14547,1.1453179180351492
2019-01-02 03:31:00,buy,87251.0,1.14432,0.5170699999143835,87251.0,0.0,-58.41861000008066,0.0,1.14532,1.1443186758586648
2019-01-02 03:32:00,sell,87251.0,1.14359,99777.88815999993,87251.0,-65.69322999998985,-124.11184000007052,-65.69322999998985,1.14432,1.143589229069831
2019-01-02 03:35:00,buy,87270.0,1.14329,0.9698599999392172,87270.0,0.0,-124.11184000007052,0.0,1.14359,1.1432894564168856
2019-01-02 03:39:00,sell,87270.0,1.14385,99822.75935999994,87270.0,46.871200000008685,-77.24064000006183,46.871200000008685,1.14329,1.143849032035717
2019-01-02 03:40:00,buy,87249.0,1.14409,0.05094999993161764,87249.0,0.0,-77.24064000006183,0.0,1.14385,1.1440888501580733
2019-01-02 03:41:00,sell,87249.0,1.14406,99816.14188999994,87249.0,-4.617469999997411,-81.85811000005924,-4.617469999997411,1.14409,1.1440588728927787
2019-01-02 03:43:00,buy,87231.0,1.14425,0.0701399999379646,87231.0,0.0,-81.85811000005924,0.0,1.14406,1.1442487289063108
2019-01-02 03:44:00,sell,87231.0,1.14416,99804.29109999994,87231.0,-9.850789999996778,-91.70890000005602,-9.850789999996778,1.14425,1.1441587971104272
2019-01-02 03:46:00,buy,87245.0,1.14392,0.9906999999366235,87245.0,0.0,-91.70890000005602,0.0,1.14416,1.143918978988071
2019-01-02 03:49:00,sell,87245.0,1.14403,99809.88804999995,87245.0,7.596950000006473,-84.11195000004955,7.596950000006473,1.14392,1.1440288956274842
2019-01-02 03:50:00,buy,87223.0,1.14428,0.3536099999473663,87223.0,0.0,-84.11195000004955,0.0,1.14403,1.1442787061716053
2019-01-02 03:51:00,sell,87223.0,1.14417,99796.29351999993,87223.0,-11.594530000016675,-95.70648000006622,-11.594530000016675,1.14428,1.144168789532192
2019-01-02 03:52:00,buy,87212.0,1.14427,0.2182799999427516,87212.0,0.0,-95.70648000006622,0.0,1.14417,1.1442687137498404
2019-01-02 03:56:00,sell,87212.0,1.14418,99784.44443999993,87212.0,-9.849079999999958,-105.55556000006618,-9.849079999999958,1.14427,1.1441787819539568
2019-01-02 03:57:00,buy,87201.0,1.14427,0.9561699999467237,87201.0,0.0,-105.55556000006618,0.0,1.14418,1.1442687137498404
2019-01-02 04:01:00,sell,87201.0,1.14449,99799.62865999994,87201.0,17.1842200000101,-88.37134000005608,17.1842200000101,1.14427,1.1444885470286672
2019-01-02 04:02:00,buy,87179.0,1.14474,0.34019999993324745,87179.0,0.0,-88.37134000005608,0.0,1.14449,1.1447383575727883
2019-01-02 04:03:00,sell,87179.0,1.14423,99751.16736999994,87179.0,-46.46129000000656,-134.83263000006264,-46.46129000000656,1.14474,1.1442287440627812
2019-01-02 04:06:00,buy,87186.0,1.14409,0.5366299999295734,87186.0,0.0,-134.83263000006264,0.0,1.14423,1.1440888501580733
2019-01-02 04:07:00,sell,87186.0,1.14392,99732.34574999993,87186.0,-16.82162000000244,-151.65425000006508,-16.82162000000244,1.14409,1.143918978988071
2019-01-02 04:08:00,buy,87173.0,1.14405,0.07509999992907979,87173.0,0.0,-151.65425000006508,0.0,1.14392,1.1440488804710138
2019-01-02 04:10:00,sell,87173.0,1.14402,99725.73055999994,87173.0,-4.615189999996801,-156.26944000006188,-4.615189999996801,1.14405,1.1440189032057193
2019-01-02 04:12:00,buy,87154.0,1.14422,0.3806799999438226,87154.0,0.0,-156.26944000006188,0.0,1.14402,1.1442187516410163
2019-01-02 04:13:00,sell,87154.0,1.14413,99713.88669999994,87154.0,-9.843859999993583,-166.11330000005546,-9.843859999993583,1.14422,1.1441288198451327
2019-01-02 04:14:00,buy,87127.0,1.14443,1.1340899999340763,87127.0,0.0,-166.11330000005546,0.0,1.14413,1.1444285924980782
2019-01-02 04:15:00,sell,87127.0,1.14402,99674.16462999994,87127.0,-37.72207000000344,-203.8353700000589,-37.72207000000344,1.14443,1.1440189032057193
2019-01-02 04:16:00,buy,87118.0,1.1441,0.46082999995269347,87118.0,0.0,-203.8353700000589,0.0,1.14402,1.144098842579838
2019-01-02 04:18:00,sell,87118.0,1.14444,99699.78474999995,87118.0,27.620120000006864,-176.21525000005204,27.620120000006864,1.1441,1.1444385849198428
2019-01-02 04:19:00,buy,87104.0,1.14458,0.28842999995686114,87104.0,0.0,-176.21525000005204,0.0,1.14444,1.1445784788245505
2019-01-02 04:20:00,sell,87104.0,1.14436,99676.62186999996,87104.0,-21.162879999988945,-197.37813000004098,-21.162879999988945,1.14458,1.1443586455457242
2019-01-02 04:24:00,buy,87138.0,1.14386,0.9491899999557063,87138.0,0.0,-197.37813000004098,0.0,1.14436,1.143859024457482
2019-01-02 04:26:00,sell,87138.0,1.14388,99674.36462999995,87138.0,-0.2572400000062771,-197.63537000004726,-0.2572400000062771,1.14386,1.1438790093010116
2019-01-02 04:27:00,buy,87128.0,1.14397,0.5464699999574805,87128.0,0.0,-197.63537000004726,0.0,1.14388,1.1439689410968952
2019-01-02 04:28:00,sell,87128.0,1.14392,99666.00822999996,87128.0,-6.356399999989662,-203.99177000003692,-6.356399999989662,1.14397,1.143918978988071
2019-01-02 04:30:00,buy,87121.0,1.14397,0.19785999997111503,87121.0,0.0,-203.99177000003692,0.0,1.14392,1.1439689410968952
2019-01-02 04:31:00,sell,87121.0,1.14393,99658.52338999996,87121.0,-5.484840000004624,-209.47661000004155,-5.484840000004624,1.14397,1.1439289714098357
2019-01-02 04:33:00,buy,87120.0,1.14389,0.8265899999532849,87120.0,0.0,-209.47661000004155,0.0,1.14393,1.1438890017227765
2019-01-02 04:34:00,sell,87120.0,1.14378,99644.94018999995,87120.0,-11.583200000008219,-221.05981000004977,-11.583200000008219,1.14389,1.1437790850833631
2019-01-02 04:35:00,buy,87105.0,1.14394,0.04648999994969927,87105.0,0.0,-221.05981000004977,0.0,1.14378,1.1439389638316007
2019-01-02 04:36:00,sell,87105.0,1.14392,99639.19808999995,87105.0,-3.74210000000312,-224.80191000005289,-3.74210000000312,1.14394,1.143918978988071
2019-01-02 04:43:00,buy,87188.0,1.14278,0.4954499999585096,87188.0,0.0,-224.80191000005289,0.0,1.14392,1.1427798429068785
2019-01-02 04:44:00,sell,87188.0,1.14274,99631.71056999997,87188.0,-5.487519999980577,-230.28943000003346,-5.487519999980577,1.14278,1.1427398732198193
2019-01-02 04:46:00,buy,87197.0,1.14258,0.1623099999706028,87197.0,0.0,-230.28943000003346,0.0,1.14274,1.1425799944715815
2019-01-02 04:49:00,sell,87197.0,1.1429,99655.61360999997,87197.0,25.903040000004694,-204.38639000002877,25.903040000004694,1.14258,1.1428997519680568
2019-01-02 04:50:00,buy,87178.0,1.1431,0.44180999997479375,87178.0,0.0,-204.38639000002877,0.0,1.1429,1.1430996004033536
2019-01-02 04:51:00,sell,87178.0,1.14305,99647.25470999996,87178.0,-6.3589000000065425,-210.7452900000353,-6.3589000000065425,1.1431,1.1430496382945292
2019-01-02 04:54:00,buy,87180.0,1.14298,0.25830999996105675,87180.0,0.0,-210.7452900000353,0.0,1.14305,1.1429796913421757
2019-01-02 04:56:00,sell,87180.0,1.14284,99631.04950999997,87180.0,-14.205199999996694,-224.950490000032,-14.205199999996694,1.14298,1.1428397974374678
2019-01-02 04:57:00,buy,87152.0,1.14316,0.369189999968512,87152.0,0.0,-224.950490000032,0.0,1.14284,1.1431595549339426
2019-01-02 05:02:00,sell,87152.0,1.1435,99656.68118999996,87152.0,27.63167999999132,-197.31881000004068,27.63167999999132,1.14316,1.1434992972739475
2019-01-02 05:06:00,buy,87150.0,1.14348,0.3991899999527959,87150.0,0.0,-197.31881000004068,0.0,1.1435,1.143479312430418
2019-01-02 05:07:00,sell,87150.0,1.14345,99650.06668999996,87150.0,-4.614499999996042,-201.93331000003673,-4.614499999996042,1.14348,1.1434493351651234
2019-01-02 05:09:00,buy,87143.0,1.1435,0.04618999996455386,87143.0,0.0,-201.93331000003673,0.0,1.14345,1.1434992972739475
2019-01-02 05:10:00,hold,87143.0,1.1435,0.04618999996455386,87143.0,0.0,-201.93331000003673,0.0,1.1435,1.1434992972739475
2019-01-02 05:11:00,sell,87143.0,1.14322,99621.66664999996,87143.0,-26.40004000000772,-228.33335000004445,-26.40004000000772,1.1435,1.1432195094645317
2019-01-02 05:12:00,buy,87132.0,1.14331,0.7797299999510869,87132.0,0.0,-228.33335000004445,0.0,1.14322,1.1433094412604154
2019-01-02 05:15:00,sell,87132.0,1.1435,99634.22172999995,87132.0,14.555079999990994,-213.77827000005345,14.555079999990994,1.14331,1.1434992972739475
2019-01-02 05:17:00,buy,87116.0,1.14367,0.2660099999484373,87116.0,0.0,-213.77827000005345,0.0,1.1435,1.1436691684439497
2019-01-02 05:18:00,sell,87116.0,1.14362,99625.86592999996,87116.0,-6.355799999990268,-220.13407000004372,-6.355799999990268,1.14367,1.1436192063351256
2019-01-02 05:21:00,buy,87107.0,1.14369,0.4610999999422347,87107.0,0.0,-220.13407000004372,0.0,1.14362,1.1436891532874796
2019-01-02 05:22:00,sell,87107.0,1.14366,99619.25271999993,87107.0,-4.613210000024992,-224.7472800000687,-4.613210000024992,1.14369,1.1436591760221848
2019-01-02 05:23:00,buy,87100.0,1.14371,0.11171999992802739,87100.0,0.0,-224.7472800000687,0.0,1.14366,1.1437091381310092
2019-01-02 05:24:00,sell,87100.0,1.14364,99609.15571999992,87100.0,-8.097000000008848,-232.84428000007756,-8.097000000008848,1.14371,1.1436391911786552
2019-01-02 05:28:00,buy,87104.0,1.14354,0.24755999991612043,87104.0,0.0,-232.84428000007756,0.0,1.14364,1.1435392669610067
2019-01-02 05:31:00,sell,87104.0,1.14381,99628.67379999992,87104.0,21.51807999999437,-211.3262000000832,21.51807999999437,1.14354,1.1438090623486576
2019-01-02 05:33:00,buy,87099.0,1.14383,0.22462999992421828,87099.0,0.0,-211.3262000000832,0.0,1.14381,1.1438290471921873
2019-01-02 05:35:00,sell,87099.0,1.14385,99626.41577999992,87099.0,-0.2580199999938486,-211.58422000007704,-0.2580199999938486,1.14383,1.143849032035717
2019-01-02 05:38:00,buy,87103.0,1.14375,0.35952999991422985,87103.0,0.0,-211.58422000007704,0.0,1.14385,1.1437491078180686
2019-01-02 05:43:00,sell,87103.0,1.14381,99627.64195999992,87103.0,3.2261799999978393,-208.3580400000792,3.2261799999978393,1.14375,1.1438090623486576
2019-01-02 05:44:00,buy,87096.0,1.14385,0.8823599999159342,87096.0,0.0,-208.3580400000792,0.0,1.14381,1.143849032035717
2019-01-02 05:46:00,sell,87096.0,1.14372,99612.31947999992,87096.0,-13.322480000002543,-221.68052000008174,-13.322480000002543,1.14385,1.143719130552774
2019-01-02 05:47:00,buy,87079.0,1.1439,0.6513799999229377,87079.0,0.0,-221.68052000008174,0.0,1.14372,1.1438989941445412
2019-01-02 05:48:00,sell,87079.0,1.1438,99599.61157999991,87079.0,-10.707900000008522,-232.38842000009026,-10.707900000008522,1.1439,1.1437990699268927
2019-01-02 05:49:00,buy,87075.0,1.14381,0.35582999991311226,87075.0,0.0,-232.38842000009026,0.0,1.1438,1.1438090623486576
2019-01-02 05:51:00,sell,87075.0,1.1437,99586.0333299999,87075.0,-11.578250000005937,-243.9666700000962,-11.578250000005937,1.14381,1.1436991457092442
2019-01-02 05:52:00,buy,87058.0,1.14387,0.9988699999084929,87058.0,0.0,-243.9666700000962,0.0,1.1437,1.1438690168792467
2019-01-02 05:54:00,sell,87058.0,1.14379,99575.06868999991,87058.0,-8.96463999999105,-252.93131000008725,-8.96463999999105,1.14387,1.143789077505128
2019-01-02 05:55:00,buy,87047.0,1.14389,0.875859999912791,87047.0,0.0,-252.93131000008725,0.0,1.14379,1.1438890017227765
2019-01-02 05:56:00,sell,87047.0,1.14361,99546.69552999991,87047.0,-26.373160000002827,-279.3044700000901,-26.373160000002827,1.14389,1.1436092139133607
2019-01-02 05:57:00,buy,87043.0,1.14362,0.5798699998995289,87043.0,0.0,-279.3044700000901,0.0,1.14361,1.1436192063351256
2019-01-02 05:58:00,sell,87043.0,1.14361,99541.8250999999,87043.0,-2.8704300000099465,-282.1749000001,-2.8704300000099465,1.14362,1.1436092139133607
2019-01-02 05:59:00,buy,87033.0,1.1437,0.1829999999026768,87033.0,0.0,-282.1749000001,0.0,1.14361,1.1436991457092442
2019-01-02 06:00:00,sell,87033.0,1.1436,99529.12179999989,87033.0,-10.703300000008312,-292.87820000010834,-10.703300000008312,1.1437,1.1435992214915958
2019-01-02 06:01:00,buy,87027.0,1.14363,0.43378999989363365,87027.0,0.0,-292.87820000010834,0.0,1.1436,1.1436291987568903
2019-01-02 06:02:00,sell,87027.0,1.14358,99520.7704499999,87027.0,-6.351349999997183,-299.2295500001055,-6.351349999997183,1.14363,1.1435792366480662
2019-01-02 06:03:00,buy,87019.0,1.14364,0.36128999989887234,87019.0,0.0,-299.2295500001055,0.0,1.14358,1.1436391911786552
