timestamp,signal,price,capital,position,pnl,cumulative_pnl
2019-01-02 00:56:00,short_position_sell,1.14695,100139.16757,0.0,-2.0,24.472569999998086
2019-01-02 00:59:00,buy_back,1.14781,100022.38657,0.0,-2.0860000000000127,22.386569999998073
2019-01-02 01:00:00,buy_long_position,1.14804,0.8456900000019232,87122.0,-2.0,20.386569999998073
2019-01-02 01:03:00,sell_long_position,1.14822,100034.06853,0.0,13.681960000001709,34.06852999999978
2019-01-02 01:04:00,buy_long_position,1.14829,1.0817600000009406,87113.0,-2.0,32.06852999999978
2019-01-02 01:05:00,sell_long_position,1.14828,100029.1974,0.0,-2.871129999999539,29.197400000000243
2019-01-02 01:06:00,buy_long_position,1.14843,0.09282999999413732,87099.0,-2.0,27.197400000000243
2019-01-02 01:07:00,sell_long_position,1.14837,100019.97145999999,0.0,-7.225940000018454,19.97145999998179
2019-01-02 01:08:00,buy_long_position,1.14854,0.8111799999896903,87082.0,-2.0,17.97145999998179
2019-01-02 01:11:00,sell_long_position,1.14917,100070.83312,0.0,52.86166000000958,70.83311999999137
2019-01-02 01:12:00,buy_long_position,1.14923,0.7801000000035856,87074.0,-2.0,68.83311999999137
2019-01-02 01:13:00,sell_long_position,1.14921,100065.09164000001,0.0,-3.7414799999824027,65.09164000000897
2019-01-02 01:14:00,short_position_sell,1.14894,100177.98564000001,0.0,-2.0,63.091640000008965
2019-01-02 01:16:00,buy_back,1.14897,100061.08864000002,0.0,-2.003,61.088640000008965
2019-01-02 01:17:00,buy_long_position,1.14908,0.6494800000073155,87077.0,-2.0,59.088640000008965
2019-01-02 01:21:00,sell_long_position,1.14942,100086.69482000002,0.0,27.606180000002496,86.69482000001146
2019-01-02 01:22:00,short_position_sell,1.14918,100199.61282000002,0.0,-2.0,84.69482000001146
2019-01-02 01:24:00,buy_back,1.14915,100082.69782000003,0.0,-1.9969999999999857,82.69782000001148
2019-01-02 01:25:00,buy_long_position,1.14924,0.28166000002238434,87084.0,-2.0,80.69782000001148
2019-01-02 01:26:00,sell_long_position,1.1491,100066.50606000003,0.0,-14.191760000001523,66.50606000000995
2019-01-02 01:27:00,buy_long_position,1.14961,0.15244000001985114,87042.0,-2.0,64.50606000000995
2019-01-02 01:28:00,sell_long_position,1.14947,100050.32018000002,0.0,-14.185880000004545,50.32018000000541
2019-01-02 01:29:00,short_position_sell,1.14941,100163.26118000003,0.0,-2.0,48.32018000000541
2019-01-02 01:30:00,buy_back,1.14928,100046.33318000003,0.0,-1.987000000000009,46.3331800000054
2019-01-02 01:31:00,short_position_sell,1.14918,100159.25118000004,0.0,-2.0,44.3331800000054
2019-01-02 01:32:00,buy_back,1.14913,100042.33818000004,0.0,-1.9949999999999903,42.33818000000541
2019-01-02 01:33:00,short_position_sell,1.14899,100155.23718000004,0.0,-2.0,40.33818000000541
2019-01-02 01:35:00,buy_back,1.14918,100038.31918000003,0.0,-2.0190000000000055,38.3191800000054
2019-01-02 01:36:00,hold,1.14918,100038.31918000003,0.0,0.0,38.3191800000054
2019-01-02 01:37:00,short_position_sell,1.14917,100151.23618000004,0.0,-2.0,36.3191800000054
2019-01-02 01:38:00,buy_back,1.14909,100034.32718000004,0.0,-1.9919999999999902,34.32718000000541
2019-01-02 01:39:00,short_position_sell,1.14902,100147.22918000004,0.0,-2.0,32.32718000000541
2019-01-02 01:40:00,buy_back,1.14897,100030.33218000004,0.0,-1.9950000000000188,30.332180000005394
2019-01-02 01:41:00,short_position_sell,1.14886,100143.21818000004,0.0,-2.0,28.332180000005394
2019-01-02 01:43:00,buy_back,1.14882,100026.33618000004,0.0,-1.9959999999999951,26.3361800000054
2019-01-02 01:44:00,buy_long_position,1.14907,0.09082000004127622,87048.0,-2.0,24.3361800000054
2019-01-02 01:46:00,sell_long_position,1.14904,100019.72474000005,0.0,-4.6114399999933084,19.72474000001209
2019-01-02 01:47:00,short_position_sell,1.14887,100132.61174000005,0.0,-2.0,17.72474000001209
2019-01-02 01:48:00,buy_back,1.14865,100015.74674000005,0.0,-1.9779999999999944,15.746740000012096
2019-01-02 01:49:00,short_position_sell,1.1485,100128.59674000005,0.0,-2.0,13.746740000012096
2019-01-02 01:52:00,buy_back,1.14872,100011.72474000005,0.0,-2.0219999999999914,11.724740000012105
2019-01-02 01:53:00,short_position_sell,1.14833,100124.55774000005,0.0,-2.0,9.724740000012105
2019-01-02 01:56:00,buy_back,1.14826,100007.73174000005,0.0,-1.992999999999995,7.73174000001211
2019-01-02 01:57:00,buy_long_position,1.14831,0.5621500000561355,87089.0,-2.0,5.73174000001211
2019-01-02 02:00:00,sell_long_position,1.1485,100020.27865000007,0.0,14.546910000019125,20.278650000031234
2019-01-02 02:01:00,short_position_sell,1.1484,100133.11865000006,0.0,-2.0,18.278650000031234
2019-01-02 02:02:00,buy_back,1.1483,100016.28865000006,0.0,-1.990000000000009,16.288650000031225
2019-01-02 02:03:00,buy_long_position,1.14851,0.8893400000670226,87081.0,-2.0,14.288650000031225
2019-01-02 02:07:00,sell_long_position,1.14896,100051.47510000007,0.0,37.186450000008335,51.47510000003956
2019-01-02 02:08:00,buy_long_position,1.14901,0.578360000057728,87074.0,-2.0,49.47510000003956
2019-01-02 02:09:00,sell_long_position,1.14899,100045.73362000006,0.0,-3.7414800000115065,45.733620000028054
2019-01-02 02:10:00,short_position_sell,1.14875,100158.60862000006,0.0,-2.0,43.733620000028054
2019-01-02 02:11:00,buy_back,1.1487,100041.73862000006,0.0,-1.9950000000000045,41.73862000002805
2019-01-02 02:12:00,short_position_sell,1.14858,100154.59662000005,0.0,-2.0,39.73862000002805
2019-01-02 02:14:00,buy_back,1.14874,100037.72262000006,0.0,-2.0160000000000196,37.72262000002803
2019-01-02 02:15:00,short_position_sell,1.14834,100150.55662000006,0.0,-2.0,35.72262000002803
2019-01-02 02:18:00,buy_back,1.14847,100033.70962000007,0.0,-2.0130000000000194,33.70962000002801
2019-01-02 02:19:00,buy_long_position,1.14864,0.09794000005058479,87087.0,-2.0,31.70962000002801
2019-01-02 02:21:00,sell_long_position,1.1487,100034.93484000006,0.0,3.225219999992987,34.934840000021
2019-01-02 02:22:00,short_position_sell,1.14855,100147.78984000006,0.0,-2.0,32.934840000021
2019-01-02 02:24:00,buy_back,1.14866,100030.92384000006,0.0,-2.01100000000001,30.923840000020988
2019-01-02 02:25:00,short_position_sell,1.14859,100143.78284000006,0.0,-2.0,28.923840000020988
2019-01-02 02:27:00,buy_back,1.14837,100026.94584000006,0.0,-1.9779999999999944,26.945840000020993
2019-01-02 02:28:00,buy_long_position,1.14839,0.17684000005829148,87100.0,-2.0,24.945840000020993
2019-01-02 02:29:00,sell_long_position,1.14832,100016.84884000006,0.0,-8.096999999994296,16.848840000026698
2019-01-02 02:30:00,short_position_sell,1.14801,100129.64984000007,0.0,-2.0,14.848840000026698
2019-01-02 02:33:00,buy_back,1.14789,100012.86084000007,0.0,-1.9879999999999995,12.860840000026698
2019-01-02 02:34:00,buy_long_position,1.14804,0.5042800000665011,87114.0,-2.0,10.860840000026698
2019-01-02 02:35:00,sell_long_position,1.14797,100002.76286000006,0.0,-8.097980000005919,2.7628600000207797
2019-01-02 02:36:00,buy_long_position,1.14801,1.0557900000567315,87107.0,-2.0,0.7628600000207797
2019-01-02 02:40:00,sell_long_position,1.14844,100036.21887000006,0.0,35.45600999999442,36.2188700000152
2019-01-02 02:41:00,short_position_sell,1.14834,100149.05287000006,0.0,-2.0,34.2188700000152
2019-01-02 02:42:00,buy_back,1.14814,100032.23887000006,0.0,-1.980000000000004,32.2388700000152
2019-01-02 02:43:00,short_position_sell,1.14791,100145.02987000006,0.0,-2.0,30.238870000015197
2019-01-02 02:46:00,buy_back,1.148,100028.22987000005,0.0,-2.0090000000000003,28.229870000015197
2019-01-02 02:47:00,short_position_sell,1.14787,100141.01687000005,0.0,-2.0,26.229870000015197
2019-01-02 02:48:00,buy_back,1.14783,100024.23387000005,0.0,-1.9959999999999951,24.2338700000152
2019-01-02 02:49:00,short_position_sell,1.14778,100137.01187000006,0.0,-2.0,22.2338700000152
2019-01-02 02:51:00,buy_back,1.14788,100020.22387000006,0.0,-2.009999999999991,20.22387000001521
2019-01-02 02:52:00,buy_long_position,1.14814,0.3040500000643078,87113.0,-2.0,18.22387000001521
2019-01-02 02:53:00,sell_long_position,1.14807,100010.12596000006,0.0,-8.097909999996773,10.125960000018438
2019-01-02 02:54:00,short_position_sell,1.14775,100122.90096000006,0.0,-2.0,8.125960000018438
2019-01-02 02:55:00,buy_back,1.1474,100006.16096000005,0.0,-1.9649999999999892,6.160960000018449
2019-01-02 02:56:00,buy_long_position,1.14762,0.5541600000433391,87140.0,-2.0,4.160960000018449
2019-01-02 02:57:00,sell_long_position,1.14754,99995.18976000004,0.0,-8.971200000014505,-4.810239999996057
2019-01-02 02:58:00,short_position_sell,1.14749,100107.93876000003,0.0,-2.0,-6.810239999996057
2019-01-02 03:01:00,buy_back,1.14762,99991.17676000003,0.0,-2.0130000000000194,-8.823239999996076
2019-01-02 03:02:00,short_position_sell,1.14705,100103.88176000003,0.0,-2.0,-10.823239999996076
2019-01-02 03:03:00,buy_back,1.14681,99987.20076000004,0.0,-1.9760000000000275,-12.799239999996104
2019-01-02 03:04:00,buy_long_position,1.14707,0.8442100000393111,87165.0,-2.0,-14.799239999996104
2019-01-02 03:06:00,sell_long_position,1.14672,99952.69301000003,0.0,-32.50775000000431,-47.30699000000041
2019-01-02 03:07:00,buy_long_position,1.14673,0.5594800000253599,87161.0,-2.0,-49.30699000000041
2019-01-02 03:08:00,sell_long_position,1.14659,99936.49047000002,0.0,-14.20254000001296,-63.50953000001337
2019-01-02 03:09:00,short_position_sell,1.14639,100049.12947000001,0.0,-2.0,-65.50953000001337
2019-01-02 03:10:00,buy_back,1.14623,99932.50647000001,0.0,-1.9840000000000089,-67.49353000001338
2019-01-02 03:11:00,buy_long_position,1.14633,0.3350499999942258,87174.0,-2.0,-69.49353000001338
2019-01-02 03:12:00,sell_long_position,1.14618,99915.43036999999,0.0,-15.076100000020233,-84.56963000003361
2019-01-02 03:13:00,buy_long_position,1.14633,0.45389999997860286,87159.0,-2.0,-86.56963000003361
2019-01-02 03:14:00,sell_long_position,1.14622,99901.84287999998,0.0,-11.587490000005346,-98.15712000003896
2019-01-02 03:15:00,short_position_sell,1.14609,100014.45187999998,0.0,-2.0,-100.15712000003896
2019-01-02 03:16:00,buy_back,1.14553,99897.89887999998,0.0,-1.9439999999999884,-102.10112000003895
2019-01-02 03:17:00,short_position_sell,1.14549,100010.44787999998,0.0,-2.0,-104.10112000003895
2019-01-02 03:18:00,buy_back,1.14548,99893.89987999998,0.0,-1.9990000000000094,-106.10012000003896
2019-01-02 03:19:00,short_position_sell,1.14522,100006.42187999998,0.0,-2.0,-108.10012000003896
2019-01-02 03:23:00,buy_back,1.14531,99889.89087999998,0.0,-2.0090000000000146,-110.10912000003897
2019-01-02 03:24:00,short_position_sell,1.14505,100002.39587999998,0.0,-2.0,-112.10912000003897
2019-01-02 03:27:00,buy_back,1.1454,99885.85587999999,0.0,-2.0349999999999966,-114.14412000003897
2019-01-02 03:28:00,buy_long_position,1.14547,0.017349999994621612,87199.0,-2.0,-116.14412000003897
2019-01-02 03:29:00,sell_long_position,1.14532,99868.77602999998,0.0,-15.079850000009174,-131.22397000004815
2019-01-02 03:30:00,short_position_sell,1.14406,99981.18202999998,0.0,-2.0,-133.22397000004815
2019-01-02 03:32:00,buy_back,1.14359,99864.82302999999,0.0,-1.953000000000003,-135.17697000004816
2019-01-02 03:33:00,short_position_sell,1.14353,99977.17602999999,0.0,-2.0,-137.17697000004816
2019-01-02 03:34:00,buy_back,1.14318,99860.85802999999,0.0,-1.9650000000000176,-139.14197000004816
2019-01-02 03:35:00,buy_long_position,1.14329,0.4795599999924889,87343.0,-2.0,-141.14197000004816
2019-01-02 03:39:00,sell_long_position,1.14385,99905.77011,0.0,46.912080000009155,-94.229890000039
2019-01-02 03:40:00,buy_long_position,1.14409,0.6872199999925215,87321.0,-2.0,-96.229890000039
2019-01-02 03:41:00,sell_long_position,1.14406,99899.15048,0.0,-4.619630000001052,-100.84952000004006
2019-01-02 03:42:00,short_position_sell,1.14378,100011.52848,0.0,-2.0,-102.84952000004006
2019-01-02 03:44:00,buy_back,1.14416,99895.11248,0.0,-2.038000000000011,-104.88752000004007
2019-01-02 03:45:00,short_position_sell,1.14389,100007.50147999999,0.0,-2.0,-106.88752000004007
2019-01-02 03:49:00,buy_back,1.14403,99891.09847999999,0.0,-2.013999999999996,-108.90152000004007
2019-01-02 03:50:00,buy_long_position,1.14428,0.32015999998839106,87294.0,-2.0,-110.90152000004007
2019-01-02 03:51:00,sell_long_position,1.14417,99877.49613999997,0.0,-11.602340000012191,-122.50386000005226
2019-01-02 03:52:00,buy_long_position,1.14427,0.1777299999812385,87283.0,-2.0,-124.50386000005226
2019-01-02 03:56:00,sell_long_position,1.14418,99865.64066999998,0.0,-9.855469999994966,-134.35933000004724
2019-01-02 03:57:00,buy_long_position,1.14427,0.9092299999902025,87272.0,-2.0,-136.35933000004724
2019-01-02 04:01:00,sell_long_position,1.14449,99880.84051,0.0,17.199840000015683,-119.15949000003155
2019-01-02 04:02:00,buy_long_position,1.14474,0.2755099999922095,87250.0,-2.0,-121.15949000003155
2019-01-02 04:03:00,sell_long_position,1.14423,99832.34301,0.0,-46.49749999999767,-167.65699000002923
2019-01-02 04:04:00,short_position_sell,1.14402,99944.74501,0.0,-2.0,-169.65699000002923
2019-01-02 04:05:00,buy_back,1.14393,99828.35201,0.0,-1.9909999999999854,-171.6479900000292
2019-01-02 04:06:00,buy_long_position,1.14409,1.0672400000039488,87253.0,-2.0,-173.6479900000292
2019-01-02 04:07:00,sell_long_position,1.14392,99809.51900000001,0.0,-16.833009999987553,-190.48100000001676
2019-01-02 04:08:00,buy_long_position,1.14405,0.5970000000088476,87240.0,-2.0,-192.48100000001676
2019-01-02 04:10:00,sell_long_position,1.14402,99802.9018,0.0,-4.61720000000787,-197.09820000002463
2019-01-02 04:11:00,short_position_sell,1.14398,99915.29980000001,0.0,-2.0,-199.09820000002463
2019-01-02 04:13:00,buy_back,1.14413,99798.88680000001,0.0,-2.015000000000015,-201.11320000002465
2019-01-02 04:14:00,buy_long_position,1.14443,0.30194000000483356,87202.0,-2.0,-203.11320000002465
2019-01-02 04:15:00,sell_long_position,1.14402,99759.13398000001,0.0,-37.752819999994244,-240.8660200000189
2019-01-02 04:16:00,buy_long_position,1.1441,0.766780000019935,87192.0,-2.0,-242.8660200000189
2019-01-02 04:18:00,sell_long_position,1.14444,99784.77926000001,0.0,27.645279999997,-215.2207400000219
2019-01-02 04:19:00,buy_long_position,1.14458,0.5840200000093319,87178.0,-2.0,-217.2207400000219
2019-01-02 04:20:00,sell_long_position,1.14436,99761.60010000001,0.0,-21.179159999999683,-238.39990000002157
2019-01-02 04:21:00,short_position_sell,1.14429,99874.02910000001,0.0,-2.0,-240.39990000002157
2019-01-02 04:22:00,buy_back,1.14392,99757.6371,0.0,-1.963000000000008,-242.36290000002157
2019-01-02 04:23:00,short_position_sell,1.14383,99870.02010000001,0.0,-2.0,-244.36290000002157
2019-01-02 04:26:00,buy_back,1.14388,99753.6321,0.0,-2.0050000000000097,-246.36790000002156
2019-01-02 04:27:00,buy_long_position,1.14397,0.880010000008042,87197.0,-2.0,-248.36790000002156
2019-01-02 04:28:00,sell_long_position,1.14392,99745.27225000001,0.0,-6.3598499999934575,-254.72775000001502
2019-01-02 04:29:00,short_position_sell,1.14373,99857.64525000002,0.0,-2.0,-256.727750000015
2019-01-02 04:31:00,buy_back,1.14393,99741.25225000002,0.0,-2.019999999999996,-258.747750000015
2019-01-02 04:32:00,short_position_sell,1.14384,99853.63625000003,0.0,-2.0,-260.747750000015
2019-01-02 04:34:00,buy_back,1.14378,99737.25825000003,0.0,-1.9939999999999998,-262.74175000001503
2019-01-02 04:35:00,buy_long_position,1.14394,0.8493500000331551,87185.0,-2.0,-264.74175000001503
2019-01-02 04:36:00,sell_long_position,1.14392,99731.51455000004,0.0,-3.7436999999918044,-268.48545000000684
2019-01-02 04:37:00,short_position_sell,1.14374,99843.88855000003,0.0,-2.0,-270.48545000000684
2019-01-02 04:38:00,buy_back,1.14339,99727.54955000003,0.0,-1.9649999999999892,-272.4504500000068
2019-01-02 04:39:00,short_position_sell,1.14325,99839.87455000002,0.0,-2.0,-274.4504500000068
2019-01-02 04:40:00,buy_back,1.14274,99723.60055000002,0.0,-1.948999999999998,-276.3994500000068
2019-01-02 04:41:00,short_position_sell,1.14254,99835.85455000002,0.0,-2.0,-278.3994500000068
2019-01-02 04:42:00,buy_back,1.14251,99719.60355000001,0.0,-1.9969999999999999,-280.39645000000684
2019-01-02 04:43:00,buy_long_position,1.14278,0.9063100000203121,87258.0,-2.0,-282.39645000000684
2019-01-02 04:44:00,sell_long_position,1.14274,99712.11323000003,0.0,-5.490319999982603,-287.88676999998944
2019-01-02 04:45:00,short_position_sell,1.14255,99824.36823000004,0.0,-2.0,-289.88676999998944
2019-01-02 04:49:00,buy_back,1.1429,99708.07823000004,0.0,-2.035000000000011,-291.92176999998946
2019-01-02 04:50:00,buy_long_position,1.1431,0.32383000003756024,87224.0,-2.0,-293.92176999998946
2019-01-02 04:51:00,sell_long_position,1.14305,99699.71703000003,0.0,-6.361200000013923,-300.2829700000034
2019-01-02 04:52:00,short_position_sell,1.14295,99812.01203000003,0.0,-2.0,-302.2829700000034
2019-01-02 04:53:00,buy_back,1.14281,99695.73103000002,0.0,-1.9860000000000184,-304.2689700000034
2019-01-02 04:54:00,buy_long_position,1.14298,0.7294700000202283,87222.0,-2.0,-306.2689700000034
2019-01-02 04:56:00,sell_long_position,1.14284,99679.51995000003,0.0,-14.211079999993672,-320.48004999999705
2019-01-02 04:57:00,buy_long_position,1.14316,0.8269100000325125,87194.0,-2.0,-322.48004999999705
2019-01-02 05:02:00,sell_long_position,1.1435,99705.16591000003,0.0,27.645959999994375,-294.8340900000027
2019-01-02 05:03:00,short_position_sell,1.14345,99817.51091000003,0.0,-2.0,-296.8340900000027
2019-01-02 05:04:00,buy_back,1.14341,99701.16991000003,0.0,-1.9959999999999951,-298.83009000000266
2019-01-02 05:05:00,short_position_sell,1.1434,99813.50991000002,0.0,-2.0,-300.83009000000266
2019-01-02 05:07:00,buy_back,1.14345,99697.16491000002,0.0,-2.0050000000000097,-302.83509000000265
2019-01-02 05:08:00,short_position_sell,1.14337,99809.50191000002,0.0,-2.0,-304.83509000000265
2019-01-02 05:10:00,hold,1.1435,99809.50191000002,0.0,0.0,-304.83509000000265
2019-01-02 05:11:00,buy_back,1.14322,99693.17991000002,0.0,-1.9849999999999852,-306.82009000000266
2019-01-02 05:12:00,buy_long_position,1.14331,0.26446000002033543,87195.0,-2.0,-308.82009000000266
2019-01-02 05:15:00,sell_long_position,1.1435,99705.74696000002,0.0,14.567049999997835,-294.25304000000483
2019-01-02 05:16:00,short_position_sell,1.1433,99818.07696000002,0.0,-2.0,-296.25304000000483
2019-01-02 05:18:00,buy_back,1.14362,99701.71496000003,0.0,-2.0320000000000107,-298.28504000000487
2019-01-02 05:19:00,short_position_sell,1.14358,99814.07296000002,0.0,-2.0,-300.28504000000487
2019-01-02 05:20:00,buy_back,1.14355,99697.71796000002,0.0,-1.9969999999999999,-302.2820400000049
2019-01-02 05:21:00,buy_long_position,1.14369,0.2606600000144681,87170.0,-2.0,-304.2820400000049
2019-01-02 05:22:00,sell_long_position,1.14366,99691.10286,0.0,-4.61510000002454,-308.8971400000294
2019-01-02 05:23:00,buy_long_position,1.14371,1.0518400000000838,87162.0,-2.0,-310.8971400000294
2019-01-02 05:24:00,sell_long_position,1.14364,99681.00152,0.0,-8.101339999993797,-318.9984800000232
